Date of Sale,Address,Postal Code,County,Price ,Full Market Price,VAT Exclusive,Description of Property
04/09/2018,"28 SORRENTO RD, DALKEY, DUBLIN",0,Dublin,"1,360,000.00",0,0,0
04/09/2018,"28 ST. HELEN'S DRIVE, ST. HELEN'S, ADAMSTOWN",0,Dublin,"255,507.00",0,1,1
04/09/2018,"31 ORWELL HALL, MARIANELLA, RATHGAR",6,Dublin,"555,524.00",0,1,1
04/09/2018,"35 ST CRONANS GROVE, SWORDS, DUBLIN",0,Dublin,"260,000.00",0,0,0
04/09/2018,"37 SUTTON DOWNS, BAYSIDE, SUTTON",13,Dublin,"465,000.00",0,0,0
04/09/2018,"4 ALMEIDA TERRACE, KILMAINHAM, 8",8,Dublin,"453,150.00",0,0,0
04/09/2018,"4 LISSEN MANOR, SEATOWN ROAD, SWORDS",0,Dublin,"245,000.00",0,0,0
04/09/2018,"40 ABBERLEY APTS, ABBERLEY SQ, HIGH ST 24",24,Dublin,"240,000.00",0,0,0
04/09/2018,"42 ASCAL RIBH, ARTANE, 5",5,Dublin,"321,000.00",0,0,0
04/09/2018,"43 ST PATRICKS RD, WALKINSTOWN, 12",12,Dublin,"462,000.00",0,0,0
04/09/2018,"43 WOODLAND PARK, RUSH, DUBLIN",0,Dublin,"268,000.00",0,0,0
04/09/2018,"44 DERRYDRIVE, CRUMIN, 12",0,Dublin,"280,000.00",0,0,0
04/09/2018,"46 BELFRY GROVE, CITYWEST, 24",24,Dublin,"250,000.00",0,0,0
04/09/2018,"48 DUNSINK RD, FINGLAS WEST, 11",11,Dublin,"245,000.00",0,0,0
04/09/2018,"48 ORWELL PLACE, BLOCK B, MARIANELLA",6,Dublin,"572,687.22",0,1,1
04/09/2018,"5 GRANGEABBEY, ABBEY ROAD, MONKSTOWN",0,Dublin,"500,000.00",0,1,1
04/09/2018,"58 BISHOPS GATE, ENNISKERRY ROAD, KILTERNAN",0,Dublin,"385,462.00",0,1,1
04/09/2018,"58 GLASLYN, HOWTH RD, DUBLIN",5,Dublin,"335,000.00",0,0,0
04/09/2018,"59 BALLYGOSSAN PARK, GOLF LINKS ROAD, SKERRIES",0,Dublin,"436,124.00",0,1,1
04/09/2018,"59 PARK STREET, BELLTREE, CLONGRIFFIN",13,Dublin,"317,500.00",0,1,1
04/09/2018,"62 SEAVIEW PARK, PORTRANE, DUBLIN",0,Dublin,"325,000.00",0,0,0
04/09/2018,"7 TRAMWAY EXCHANGE, 27  CARMAN'S HALL, 8",0,Dublin,"277,533.00",0,1,1
04/09/2018,"70 PRIORY EAST, NAVAN RD, 7",7,Dublin,"375,000.00",0,0,0
04/09/2018,"75 LIOSCIAN, SWORDS, DUBLIN",0,Dublin,"350,000.00",0,0,0
04/09/2018,"8 BROADFORD LAWN, BALLINTEER, 16",16,Dublin,"465,000.00",0,0,0
04/09/2018,"87 OAK HOUSE, SILVERBANKS, THE COAST",0,Dublin,"171,806.00",0,1,1
04/09/2018,"9 ARDMOR LAWN, FORTUNESTOWN LANE, TALLAGHT 24",24,Dublin,"216,000.00",0,0,0
04/09/2018,"9 DALYMOUNT, PHIBSBOROUGH, 7",7,Dublin,"391,600.00",0,0,0
04/09/2018,"9 ST GABRIELS, JOHNSTOWN RD, CABINTEELY 18",18,Dublin,"780,000.00",0,0,0
04/09/2018,"APARTMENT 9, THE TRAMYARD EXCHANCE, 27 CARMAN'S HALL",0,Dublin,"387,665.00",0,1,1
04/09/2018,"APT 86, PARK VIEW, RATHBORNE 15",15,Dublin,"200,000.00",0,0,0
03/09/2018,"1 HAZEL RD, DONNYCARNEY, 9",9,Dublin,"340,000.00",0,0,0
03/09/2018,"1 THE OAKS, CARRICKMINES WOOD, CARRICKMINES 18",18,Dublin,"1,350,000.00",0,0,0
03/09/2018,"10 KILMAHUDDRICK WAY, CLONDALKIN, 22",22,Dublin,"210,000.00",0,0,0
03/09/2018,"11 LORD EDWARD ST, 2, DUBLIN",2,Dublin,"600,000.00",0,0,0
03/09/2018,"11 MILLVIEW COURT, MALAHIDE, CO DUBLIN",0,Dublin,"594,000.00",0,0,0
03/09/2018,"12 QUARRY ROAD, CABRA, 7",7,Dublin,"402,000.00",0,0,0
03/09/2018,"128A ST JOHNS CRESENT, CLONDALKIN, 22",22,Dublin,"271,000.00",0,1,1
03/09/2018,"129 DUNMORE LAWNS, TALLAGHT, 24",24,Dublin,"342,000.00",0,0,0
03/09/2018,"13 CHURCH GROVE, AYLESBURY, TALLAGHT",24,Dublin,"100,000.00",1,0,0
03/09/2018,"13 SHACKLETON GROVE, SHACKLETON PARK",0,Dublin,"339,207.04",0,1,1
03/09/2018,"163 SKELLIG HOUSE, CUSTOM HOUSE SQ, MAYOR ST 1",1,Dublin,"400,000.00",0,0,0
03/09/2018,"17 ODINS WAY, RATHFARNHAM, DUBLION 16",0,Dublin,"550,660.00",0,1,1
03/09/2018,"188 THE BERKELEY, PEMBROKE SQ, BALLSBRIDGE",4,Dublin,"495,000.00",0,0,0
03/09/2018,"198 ROEBUCK CASTLE, CLONSKEAGH, 14",14,Dublin,"650,000.00",0,0,0
03/09/2018,"20 ST BRIGIDS AVE, STRAND RD NORTH, FAIRVIEW 3",3,Dublin,"348,000.00",0,0,0
03/09/2018,"21 WEAVERS COURT, NEILSTOWN RD, CLONDALKIN",22,Dublin,"120,000.00",0,0,0
03/09/2018,"210 CARNLOUGH RD, CABRA, 7",7,Dublin,"346,000.00",0,0,0
03/09/2018,"22 PALMERSTOWN SQ, PALMERSTOWN, 20",20,Dublin,"225,000.00",0,0,0
03/09/2018,"246 CASTLEFORBES SQ, 1, DUBLIN",1,Dublin,"365,000.00",0,0,0
03/09/2018,"24A SPRINGHILL PARK, KILLINEY, CO DUBLIN",0,Dublin,"800,000.00",0,0,0
03/09/2018,"26 DEANSWIFT GREEN, GLASNEVIN, 11",11,Dublin,"470,000.00",0,0,0
03/09/2018,"26 SPERRIN RD, DRIMNAGH, 12",12,Dublin,"301,027.00",0,0,0
03/09/2018,"3 CLONRATH GREEN, CLONRATH, SKERRIES ROAD",0,Dublin,"262,195.00",0,1,1
03/09/2018,"30 LANDSCAPE PARK, CHURCHTOWN, 14",14,Dublin,"630,000.00",0,0,0
03/09/2018,"30 PARK TERRACE NORTH, BELLTREE, CLONGRIFFIN",13,Dublin,"343,932.00",0,1,1
03/09/2018,"30 SHREWSBURY, BALLSBRIDGE, 4",4,Dublin,"850,000.00",0,0,0
03/09/2018,"30 SILLOGE GARDENS, BALLYMUN, 11",11,Dublin,"245,000.00",0,0,0
03/09/2018,"31 THE TURNPIKE, SANTRY CROSS, TURNPIKE",9,Dublin,"148,400.00",0,0,0
03/09/2018,"32 TEMPLE COURT, NORTHWOOD, SANTRY",9,Dublin,"226,000.00",0,0,0
03/09/2018,"32CASTLEVIEW GROVE, SWORDS, DUBLIN",0,Dublin,"285,000.00",0,0,0
03/09/2018,"33 THE GREEN, KENSINGTON LODGE, ROCHESTOWN AVE",0,Dublin,"436,436.00",0,0,0
03/09/2018,"36 BEAUPARK ST, DONAGHMEDE, 13",13,Dublin,"249,000.00",0,0,0
03/09/2018,"37 GREEN RD, BLACKROCK, CO DUBLIN",0,Dublin,"1,375,000.00",0,0,0
03/09/2018,"38 BROOKDALE LAWNS, SWORDS, DUBLIN",0,Dublin,"225,000.00",0,0,0
03/09/2018,"4 HOLYWELL MEWS, HOLYWELL, SWORDS",0,Dublin,"259,000.00",0,0,0
03/09/2018,"45 PARK CRESCENT, HANSFIELD WOOD, HANSFIELD",0,Dublin,"299,559.00",0,1,1
03/09/2018,"48 DRUMMARTIN TERRACE, GOATSTOWN, 14",14,Dublin,"590,000.00",0,0,0
03/09/2018,"5 PARK VIEW HOUSE, PARK BOULEVARD, TYRRELSTOWN 15",15,Dublin,"216,000.00",0,0,0
03/09/2018,"54 HOLYWELL WAY, NEVINSTOWN, SWORDS",0,Dublin,"194,000.00",0,0,0
03/09/2018,"56 ASHWOOD RD, CLONDALKIN, 22",22,Dublin,"297,000.00",0,0,0
03/09/2018,"6 KILLINEY AVE, KILLINEY, DUBLIN",0,Dublin,"740,000.00",0,0,0
03/09/2018,"608 VIRGINIA HEIGHTS, TALLAGHT, 24",24,Dublin,"258,000.00",0,0,0
03/09/2018,"61 ARDLEA RD, ARTANE, 5",5,Dublin,"330,000.00",0,0,0
03/09/2018,"7 THE VIEW, BELGARD HEIGHTS, TALLAGHT 24",24,Dublin,"380,000.00",0,0,0
03/09/2018,"9 BOTANIC PARK, GLASNEVIN, 9",9,Dublin,"390,000.00",0,0,0
03/09/2018,"9 HEATHFIELD CRESCENT, FINGLAS, 11",11,Dublin,"255,000.00",0,0,0
03/09/2018,"92 IONA RD, GLASNEVIN, 9",9,Dublin,"995,000.00",0,0,0
03/09/2018,"AL ALBA, TORQUAY RD, FOXROCK 18",18,Dublin,"3,500,000.00",0,0,0
03/09/2018,"APARTMENT 6, BEAUPARK, DONAMEADE",0,Dublin,"290,000.00",0,0,0
03/09/2018,"APT 1 TO 4 GLASLYNN HOUSE, 97 HOWTH ROAD, CLONTARF",0,Dublin,"1,140,000.00",0,0,0
03/09/2018,"APT 28, WINDMILL LANE APTS, WINDMILL LANE",2,Dublin,"350,000.00",1,0,0
03/09/2018,"APT 2, 2 MOREHAMPTON RD, 4",4,Dublin,"310,000.00",0,0,0
03/09/2018,"APT 89, MILLTOWN HALL, MOUNT DSAINT ANNES MILLTOWN",6,Dublin,"360,000.00",0,0,0
03/09/2018,"BLOCK F 138 THE ISLAND, CHAPELIZOD, 20",20,Dublin,"250,000.00",0,0,0
03/09/2018,"SHELMALIER, 4 WINDGATE RD, HOWTH",13,Dublin,"1,300,000.00",0,0,0
03/09/2018,"WOODLANDS, GLENART AVENUE, BLACKROCK",0,Dublin,"1,989,282.08",0,1,1
01/09/2018,"29 WAINSFORT MANOR CRESCENT, TERENURE, 6W",0,Dublin,"210,000.00",0,0,0
01/09/2018,"49 CRESTFIELD AVE, WHITEHALL, 9",9,Dublin,"380,000.00",0,0,0
31/08/2018,"10 BOTANIC RD, GLASNEVIN, 9",9,Dublin,"300,000.00",0,0,0
31/08/2018,"10 PARKVIEW, ROBSWALL, MALAHIDE",0,Dublin,"460,000.00",0,0,0
31/08/2018,"10 PORTLAND PLACE, OFF DORSET ST, 1",1,Dublin,"320,000.00",0,0,0
31/08/2018,"106 HOWTH RD, CLONTARF, 3",3,Dublin,"1,605,000.00",0,0,0
31/08/2018,"11 BALLSBRIDGE GARDENS, SHELBOURNE ROAD, BALLSBRIDGE",0,Dublin,"805,000.00",0,0,0
31/08/2018,"11 UPPER CHURCHTOWN RD, 14, DUBLIN",14,Dublin,"720,000.00",0,0,0
31/08/2018,"110 EMMET ROAD, INCHICORE, 8",8,Dublin,"295,000.00",0,0,0
31/08/2018,"118 ROCKFIELD DR, CLONDALKIN, 22",22,Dublin,"298,000.00",0,0,0
31/08/2018,"12 CLONRATH GREEN, CLONRATH, LUSK",0,Dublin,"376,275.00",0,1,1
31/08/2018,"12 HIGHFIELD CRESCENT, HIGHFIELDS, SWORDS",0,Dublin,"485,000.00",0,0,0
31/08/2018,"13 MILLRACE GARDEN, SAGGART, DUBLIN",24,Dublin,"255,000.00",0,0,0
31/08/2018,"13 NUTLEY AVE, 4, DUBLIN",4,Dublin,"1,250,000.00",0,0,0
31/08/2018,"13 RAHILLION CRESCENT, PORTRANE, CO DUBLIN",0,Dublin,"493,392.07",0,1,1
31/08/2018,"135 TIMBER MILLS, KILMORE RD, ARTANE 5",5,Dublin,"238,000.00",0,0,0
31/08/2018,"14 SILKEN PARK AVENUE, KINGSWOOD, OLD NASS ROAD",24,Dublin,"286,000.00",0,0,0
31/08/2018,"14 STONEMASONS RD, LUSK VILLAGE, LUSK",0,Dublin,"305,000.00",0,0,0
31/08/2018,"14 THE APTS, SILKEN PARK, KINGSWOOD CROSS 22",12,Dublin,"210,000.00",0,0,0
31/08/2018,"140 BRAEMOR RD, CHURCHTOWN, 14",14,Dublin,"855,000.00",0,0,0
31/08/2018,"15 DONNYBROOK COURT, 4, DUBLIN",4,Dublin,"530,000.00",0,0,0
31/08/2018,"155 MILL PARK, NANGOR RD, CLONDALKIN 22",22,Dublin,"218,000.00",0,0,0
31/08/2018,"15B ST FINTAN'S VILLAS, DEANSGRANGE, BLACKROCK",0,Dublin,"555,000.00",0,0,0
31/08/2018,"163 SANDYFORD VIEW, SANDYFORD, DUBLIN",18,Dublin,"242,000.00",0,0,0
31/08/2018,"17 MAPLEWOOD GREEN, SPRINGFIELD ESTATE, TALLAGHT 24",24,Dublin,"255,000.00",0,0,0
31/08/2018,"17 WOODVALE GARTH, CLONSILLA, 15",15,Dublin,"255,000.00",0,0,0
31/08/2018,"171 BELMONT PARK, RAHENY, 5",5,Dublin,"410,000.00",0,0,0
31/08/2018,"18 ASHFIELD AVE, KINGSWOOD HEIGHTS, TALLAGHT 24",24,Dublin,"345,000.00",0,0,0
31/08/2018,"18 DERHAM PARK, BALBRIGGAN, DUBLIN",0,Dublin,"227,000.00",0,0,0
31/08/2018,"18 HEYWARD MEWS, ROGANSTOWN, SWORDS",0,Dublin,"250,000.00",0,0,0
31/08/2018,"18 MYRTLE HOUSE, LONGFIELD RD, THE COAST 13",13,Dublin,"298,000.00",0,0,0
31/08/2018,"18 PARK HOUSE, BALDOYLE",0,Dublin,"414,097.00",0,1,1
31/08/2018,"18 RAHILLION CRESCENT, DONABATE",0,Dublin,"511,013.21",0,1,1
31/08/2018,"19 CASTLELAND PARK DRIVE, BALBRIGGAN, COUNTY DUBLIN",0,Dublin,"259,911.89",0,1,1
31/08/2018,"19 SEAGRAVE WAY, MEAKSTOWN, 11",11,Dublin,"201,000.00",0,0,0
31/08/2018,"19 SHACKLETON GROVE, SHACKLETON PARK, LUCAN",0,Dublin,"344,164.00",0,1,1
31/08/2018,"198 SMITHFIELD, 1",0,Dublin,"255,000.00",0,0,0
31/08/2018,"2 1 THE BELFRY, 365 COLLINS AVE, WHITEHALL 9",9,Dublin,"217,000.00",0,0,0
31/08/2018,"20 ALLENDALE COURT, CLONSILLA, 15",15,Dublin,"175,000.00",0,0,0
31/08/2018,"20 DALE VIEW, BALLYBRACK, DUBLIN",0,Dublin,"403,000.00",0,0,0
31/08/2018,"20 STATIONCOURT HALL, COOLMINE, 15",15,Dublin,"227,000.00",0,0,0
31/08/2018,"22 RATHBEALE RISE, SWORDS, DUBLIN",0,Dublin,"370,000.00",0,0,0
31/08/2018,"22 TAYLOR HILL CRESCENT, BALBRIGGAN",0,Dublin,"255,500.00",0,1,1
31/08/2018,"22 THE PARK, KINGSWOOD HEIGHTS, TALLAGHT 24",24,Dublin,"303,000.00",0,0,0
31/08/2018,"23 BAYMOUNT PARK, CLONTARF, 3",3,Dublin,"1,080,000.00",0,0,0
31/08/2018,"24 COOLAMBER PARK, KNOCKLYON, 16",16,Dublin,"642,000.00",0,0,0
31/08/2018,"25 CASTLEVIEW HEIGHTS, SWORDS, DUBLIN",0,Dublin,"230,000.00",0,0,0
31/08/2018,"25 GREENFIELD PK, BALLYCULEN 24, DUBLIN",24,Dublin,"365,000.00",0,0,0
31/08/2018,"253 CAPTAINS RD, CRUMLIN, 12",12,Dublin,"270,000.00",0,0,0
31/08/2018,"26 ABBOTTS HILL, MALAHIDE, DUBLIN",0,Dublin,"2,395,000.00",0,0,0
31/08/2018,"26 CASTLELANDS, BALBRIGGAN, DUBLIN",0,Dublin,"360,000.00",0,0,0
31/08/2018,"27 ELM RD, DONNYCARNEY, 5",9,Dublin,"366,000.00",0,0,0
31/08/2018,"27 ST JOHNS CRESCENT, CLONDALKIN, 22",22,Dublin,"206,000.00",0,0,0
31/08/2018,"28 BRIGHTON WOOD, BRIGHTON ROAD, FOXROCK",0,Dublin,"616,741.00",0,1,1
31/08/2018,"28 WINDMILL COURT, PORTERSTOWN, 15",15,Dublin,"271,000.00",0,0,0
31/08/2018,"29 CASTLEKNOCK CROSS, CASTLEKNOCK, 15",15,Dublin,"660,792.95",0,1,1
31/08/2018,"29 REDWOOD, HOLLYSTOWN, 15",15,Dublin,"275,000.00",0,0,0
31/08/2018,"3 CARRIGMORE GROVE, AILSBURY, TALLAGHT 24",24,Dublin,"310,000.00",0,0,0
31/08/2018,"3 INCHICORE TERRACE SOUTH, INCHICORE, 8",8,Dublin,"485,000.00",0,0,0
31/08/2018,"31 HAZELWOOD CRESCENT, GREENISLE, CLONDALKIN 22",22,Dublin,"300,000.00",0,0,0
31/08/2018,"312 GLENVIEW LAWN, TALLAGHT, 24",24,Dublin,"265,000.00",0,0,0
31/08/2018,"32 FAUGHART RD, CRUMLIN, 12",12,Dublin,"272,000.00",0,0,0
31/08/2018,"33 BRENNANSTOWN AVE, BRENNANSTOWN, CABINTEELY",18,Dublin,"383,000.00",0,0,0
31/08/2018,"33 ELM MOUNT RISE, BEAUMONT, 9",9,Dublin,"90,000.00",0,0,0
31/08/2018,"33 LONGVIEW MEWS, MILLERS GLEN, SWORDS",0,Dublin,"308,370.00",0,1,1
31/08/2018,"34 BRIGHTON WOOD, BRIGHTON ROAD, FOXROCK",18,Dublin,"726,872.24",0,1,1
31/08/2018,"35 NUTLEY LANE, DONNYBROOK, 4",4,Dublin,"2,400,000.00",0,0,0
31/08/2018,"35 VERNON GARDENS, CLONTARF, 3",3,Dublin,"695,000.00",0,0,0
31/08/2018,"38 CHAPEL AVE, NAUL RD, BALBRIGGAN",0,Dublin,"265,000.00",0,0,0
31/08/2018,"38 EUSTACE COURT, CUALANOR, UPPER GLENAGEARY ROAD",0,Dublin,"511,012.00",0,1,1
31/08/2018,"39 RATHMILL GREEN, RATHMILL MANOR, RATHCOOLE",0,Dublin,"342,732.00",0,1,1
31/08/2018,"4 BELARMINE GROVE, BELARMINE WOODS, STEPASIDE",0,Dublin,"453,745.00",0,1,1
31/08/2018,"4 BOROIMHE POPLARS, SWORDS, DUBLIN",0,Dublin,"450,000.00",0,0,0
31/08/2018,"4 EGLINTON PARK, DONNYBROOK, DUBLIN",4,Dublin,"1,057,000.00",0,0,0
31/08/2018,"4 RATHGAR VILLAS, RATHGAR, 5",6,Dublin,"540,000.00",0,0,0
31/08/2018,"4 ST ANNES RD, CIRCULAR RD SOUTH, 8",8,Dublin,"600,000.00",0,0,0
31/08/2018,"4 TARA COURT, BALBRIGGAN, DUBLIN",0,Dublin,"265,000.00",0,0,0
31/08/2018,"41 ELM MOUNT COURT, BEAUMONT, 9",9,Dublin,"524,625.00",0,0,0
31/08/2018,"43 PARK STREET, BELLTREE, CLONGRIFFIN",13,Dublin,"352,422.91",0,1,1
31/08/2018,"43 SOMERTON AVENUE, NEWCASTLE ROAD, LUCAN",0,Dublin,"281,938.32",0,1,1
31/08/2018,"44 ORWELL HALL, BLOCK C, MARIANELLA",6,Dublin,"361,234.00",0,1,1
31/08/2018,"45 WOODLANDS PARK, BLACKROCK, DUBLIN",0,Dublin,"4,000,000.00",0,0,0
31/08/2018,"46 ROCKVIEW, SIMONS RIDGE, BLACKGLEN RD 18",18,Dublin,"275,000.00",0,0,0
31/08/2018,"46 TOWNPARKS, SKERRIES, DUBLIN",0,Dublin,"550,000.00",0,0,0
31/08/2018,"49 PARK STREET, BELLTREE, CLONGRIFFIN",13,Dublin,"321,905.00",0,1,1
31/08/2018,"5 SHANOWEN AVE, SANTRY, 9",9,Dublin,"356,000.00",0,0,0
31/08/2018,"5 SYBIL HILL AVE, RAHENY, 5",5,Dublin,"495,000.00",0,0,0
31/08/2018,"5 THE TRAMYARD EXCHANGE, 27 CARMENS HALL, 8",0,Dublin,"365,638.77",0,1,1
31/08/2018,"51 CHURCHVIEW AVE, KILLINEY, DUBLIN",0,Dublin,"608,000.00",0,0,0
31/08/2018,"52 BEECHDALE COURT, BALLYCULLEN, 24",24,Dublin,"245,000.00",0,0,0
31/08/2018,"56 BROADFORD AVE, BALLINTEER, 16",16,Dublin,"522,000.00",0,0,0
31/08/2018,"56 LEALAND AVE, BAWNOGUE, CLONDALKIN 22",22,Dublin,"215,000.00",1,0,0
31/08/2018,"56 TRAMWAY COURT, OLD BLESSINGTON RD, TALLAGHT 24",24,Dublin,"175,000.00",0,0,0
31/08/2018,"59 FANCOURT HEIGHTS, BALBRIGGAN, DUBLIN",0,Dublin,"280,000.00",0,0,0
31/08/2018,"6 BRENNANSTOWN COURT, CABINTEELY, 18",18,Dublin,"260,000.00",0,0,0
31/08/2018,"6 MANORFIELDS GREEN, CLONEE, 15",15,Dublin,"310,000.00",0,0,0
31/08/2018,"6 ST BRIGIDS RD, CLONDALKIN, 22",22,Dublin,"380,000.00",0,0,0
31/08/2018,"623 CLONARD RD, KIMMAGE, 12",12,Dublin,"452,500.00",0,0,0
31/08/2018,"63 RUTLAND AVE, CRUMLIN 12, DUBLIN",12,Dublin,"340,000.00",0,0,0
31/08/2018,"65 BRACKENWOOD AVE, FLEMINGTON, BALBRIGGAN",0,Dublin,"137,500.00",0,0,0
31/08/2018,"7 MOUNT EUSTACE PARK, TYRRELSTOWN, 15",15,Dublin,"268,000.00",0,0,0
31/08/2018,"70 DELVIN BANKS, THE NAUL, CO. DUBLIN",0,Dublin,"330,000.00",0,0,0
31/08/2018,"8 WARREN MANOR, THE WARREN, MALAHIDE",0,Dublin,"815,000.00",0,0,0
31/08/2018,"80 SHREWSBURY LAWN, CABINTEELY, 18",18,Dublin,"775,000.00",0,0,0
31/08/2018,"84 MEADOWBANK, BUSHY PARK RD, 6",6,Dublin,"511,000.00",0,0,0
31/08/2018,"88 MILLTOWN HALL, MILLTOWN AVE, MOUNT ST ANNES 6",6,Dublin,"555,000.00",0,0,0
31/08/2018,"9 DUN EMER GROVE, LUSK, DUBLIN",0,Dublin,"299,000.00",0,0,0
31/08/2018,"91 LARKFIELD GARDENS, KIMMAGE, 6W",0,Dublin,"475,000.00",0,0,0
31/08/2018,"92 EDEN VILLAS, GLASTHULE, DUN LAOGHAIRE",0,Dublin,"480,000.00",0,0,0
31/08/2018,"93 WHITESTOWN PARK, BLANCHARDSTOWN, 15",15,Dublin,"270,000.00",0,0,0
31/08/2018,"95 EUSTACE COURT, CUALANOR, UPPER GLENAGEARY ROAD",0,Dublin,"710,000.00",0,0,0
31/08/2018,"99 MOUNT MERRION AVE, BLACKROCK, CO DUBLIN",0,Dublin,"1,050,000.00",0,0,0
31/08/2018,"APT 110, CUSTOM HALL, LOWER GARDINER ST 1",1,Dublin,"230,000.00",0,0,0
31/08/2018,"APT 2 FLOOR 1, THE TRAMYARD EXCHANGE, 27 CARMAN'S HALL",0,Dublin,"273,127.75",0,1,1
31/08/2018,"APT 65, ANNALY GROVE, ONGAR VILLAGE 15",15,Dublin,"197,000.00",0,0,0
31/08/2018,"APT 8, 55 56 HANNOVER LANE, FRANCIS STREET",0,Dublin,"240,000.00",0,0,0
31/08/2018,"ARD NA TEACH, RING COMMONS, BALBRIGGAN",0,Dublin,"293,000.00",0,0,0
31/08/2018,"BYWAYS, 98 HOWTH RD, HOWTH",13,Dublin,"1,190,000.00",0,0,0
31/08/2018,"DUNBOY LODGE, BRIGHTON RD, FOXROCK 18",18,Dublin,"1,525,000.00",0,0,0
31/08/2018,"SUITE 30, COLDWATER LAKES SUITES, CITYWEST",24,Dublin,"187,000.00",0,0,0
30/08/2018,"1 AILESBURY LAWN, BALLINTEER ROAD, DUNDRUM",16,Dublin,"720,000.00",0,0,0
30/08/2018,"1 BRAMBEDOWN, GLENAMUCK ROAD, CARRICKMINES",18,Dublin,"612,335.00",0,1,1
30/08/2018,"1 CLARENDON COURT, CLARENDON ROW, 2",2,Dublin,"570,000.00",0,0,0
30/08/2018,"1 GROVE MEWS, PHIBSBORO, 7",7,Dublin,"305,000.00",0,0,0
30/08/2018,"10 HAWTHORN WALK, BIRD AVENUE, CLONSKEAGH",14,Dublin,"454,700.00",0,1,1
30/08/2018,"10 SHACKLETON PARK, SHACKLETON PARK, LUCAN",0,Dublin,"330,396.00",0,1,1
30/08/2018,"102 LISMORE RD, CRUMLIN, 12",12,Dublin,"300,000.00",0,0,0
30/08/2018,"108 WESTEND VILLAGE, SNUGBOROUGH RD, BLANCHARDSTOWN 15",15,Dublin,"208,000.00",0,0,0
30/08/2018,"12 CORBALLY RISE, SAGGART ABBEY, CITYWEST WEST 24",24,Dublin,"317,500.00",0,0,0
30/08/2018,"12 ST HELENS GROVE, ADAMSTOWN, LUCAN",0,Dublin,"239,837.00",0,1,1
30/08/2018,"13 PARK CRESCENT, HANSFIELD WOOD, HANSFIELD",0,Dublin,"317,181.00",0,1,1
30/08/2018,"13 STOCKYARD, STEELWORKS, FOLEY ST",0,Dublin,"270,000.00",0,0,0
30/08/2018,"13 TOWER COURT, ST JOHNS RD, SANDYMOUNT",4,Dublin,"330,000.00",0,0,0
30/08/2018,"14 HORAN HALL, BELGARD SQ, TALLAGH 24",24,Dublin,"222,000.00",0,0,0
30/08/2018,"16 GLASLINN, DONABATE",0,Dublin,"299,559.00",0,1,1
30/08/2018,"16 LATCHFORD SQ, PHIBBLESTOWN RD, CASTAHEANY 15",15,Dublin,"330,000.00",0,0,0
30/08/2018,"16 RATRA RD, NAVAN RD, 7",7,Dublin,"360,000.00",0,0,0
30/08/2018,"16 SHEAS COURT, MANOR ST, 7",7,Dublin,"420,000.00",0,0,0
30/08/2018,"16 SWORDS ST, OFF OXMANTOWN RD, 7",7,Dublin,"299,000.00",0,0,0
30/08/2018,"17 CHAPEL FARM WALK, LUSK, DUBLIN",0,Dublin,"227,500.00",0,0,0
30/08/2018,"179 THE GEORGE, CHARLOTTE QUAY, RINGSEND 2",4,Dublin,"560,000.00",0,0,0
30/08/2018,"18 AUBURN CLOSE, CASTLEKNOCK, 15",15,Dublin,"665,000.00",0,0,0
30/08/2018,"18 LARKFIELD WAY, CLAY FARM, LEOPARDSTOWN",18,Dublin,"541,850.00",0,1,1
30/08/2018,"19 LORETO CRESCENT, RATHFARNHAM, 14",14,Dublin,"350,000.00",0,0,0
30/08/2018,"2 WILLOWBANK PARK, RATHFARNHAM, 14",14,Dublin,"702,500.00",0,0,0
30/08/2018,"22 SHREWSBURY WOOD, CABINTEELY, 18",18,Dublin,"830,000.00",0,0,0
30/08/2018,"23 HARTY PLACE, 8",0,Dublin,"275,500.00",0,0,0
30/08/2018,"24 LARKFIELD WAY, CLAY FARM, LEOPARDSTOWN",0,Dublin,"546,255.51",0,1,1
30/08/2018,"26 GLIN DR, COOLOCK, 17",17,Dublin,"290,055.00",0,0,0
30/08/2018,"26 ORWELL HALL, BLOCK C, MARIANELLA",6,Dublin,"339,207.04",0,1,1
30/08/2018,"26 WADELAI GREEN, GLASNEVIN, 11",11,Dublin,"400,000.00",0,0,0
30/08/2018,"27 GRANGEABBEY, ABBEY ROAD, MONKSTOWN",0,Dublin,"471,366.00",0,1,1
30/08/2018,"27 ORWELL HALL  BLOCK C, MARIANELLA  RATHGAR",6,Dublin,"528,634.00",0,1,1
30/08/2018,"28 THE LAWN, WOODBROOK GLEN, BRAY",0,Dublin,"355,000.00",0,0,0
30/08/2018,"3 HYBLA COURT, BLACKHORSE AVE, 7",7,Dublin,"240,000.00",0,0,0
30/08/2018,"31 CANON HALL, CHURCH ST EAST, 3",3,Dublin,"310,000.00",0,0,0
30/08/2018,"32 THE CRESCENT, LARCH HILL, SANTRY 17",17,Dublin,"260,000.00",0,0,0
30/08/2018,"34 ST LUKES GATE, 105 109 THE COOMBE, 8",8,Dublin,"375,000.00",0,0,0
30/08/2018,"37 DARGLE RD, DRUMCONDRA, 9",9,Dublin,"384,500.00",0,0,0
30/08/2018,"4 MOYLARAGH GROVE, BALBRIGGAN, CO DUBLIN",0,Dublin,"200,000.00",0,0,0
30/08/2018,"41 WILKINS COURT, LIMEKILN LANE, 12",12,Dublin,"427,312.00",0,1,1
